service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,service_name,case_record_type,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,iamfloc,floc
3310355,,,2021-04-08T10:27:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.7479708,-117.2381474,"2249 Seaside St, San Diego, CA 92107, USA",,2,30,Peninsula,,Web,,"C'mon guys!  This is the third request!  Our Monday trash was never picked up for the entire block!  We all still have our cans out on the street as of Thursday morning, impacting parking for an already congested street.  I've even seen your trash trucks rolling around this area.  What's the deal?  Your guys screwed up, and we have limited parking!",,
3310356,,,2021-04-08T10:27:00,0,Other,TSW,2021-04-08T00:00:00,Closed,32.76608442,-117.187456,,,2,12,Linda Vista,,Mobile,,"1065 fresno 92110, airbags deployed, disgusting inside, smells like urine from 10ft away",SS-011481,SS-011481
3310357,,,2021-04-08T10:27:00,1,Potential Missed Collection,ESD Complaint/Report,,In Process,32.55245,-117.0388,"2569 EAST BEYER BL, San Diego, CA 92173",92173,8,33,San Ysidro,,Phone,,Missed pick up,,
3310358,,,2021-04-08T10:27:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.79700416,-117.1966217,4741 Iroquois Avenue,,2,6,Clairemont Mesa,,Worker App,,Stroller Clean SD,,
3310359,,,2021-04-08T10:27:00,1,Encampment,Neighborhood Policing,,In Process,32.7639482,-117.1543703,"1011 Camino del Rio S, San Diego, CA 92108, USA",92108,3,19,Mission Valley,,Web,,There is an encampment on the hill behind our building. There is a lot of drug and illegal activity.,SS-012192,SS-012192
3310360,,,2021-04-08T10:28:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.72082128,-117.1668167,425 West Beech Street,92101,3,4,Downtown,,Mobile,,Commercial vehicle parked in passenger loading zone,SS-029747,SS-029747
3310361,,,2021-04-08T10:28:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.576006,-117.053503,"1124 Aqua Park St, San Diego, CA 92154, USA",,8,25,Otay Mesa-Nestor,,Web,,Some one was parked in front of my trash bin and they did not collect my trash today.,,
3310362,,,2021-04-08T10:29:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.74092769,-117.1277406,3065 Upas Street,,3,28,North Park,,Worker App,,"Recliner,  chair,  wood",,
3310363,,,2021-04-08T10:29:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.79664933,-117.197409,3063 Kaibab Court,,2,6,Clairemont Mesa,,Worker App,,Table Clean SD,,
3310364,,,2021-04-08T10:29:00,1,Encampment,Neighborhood Policing,,In Process,32.7535582,-117.2506869,"5178 W Point Loma Blvd, San Diego, CA 92107, USA",92107,2,23,Ocean Beach,,Web,,"Large white van, woman living full time inside the van with dog  behind our apartments  in violation of habitation ordinance.....We have reprted before. This has become a chronic issue had same problem with this vehicle last year and it went on for months.",SS-028516,SS-028516
3310365,,,2021-04-08T10:29:00,0,Encampment,Neighborhood Policing,2021-04-08T00:00:00,Closed,32.76534102,-117.1981283,855 Morena Blvd,92110,2,12,Linda Vista,,Mobile,,Homeless encampment on private property,SS-019039,SS-019039
3310366,,,2021-04-08T10:30:00,1,Encampment,Neighborhood Policing,,In Process,32.74757371,-117.208941,3264 Rosecrans St,92110,2,30,Peninsula,,Mobile,,Homeless encampment,SS-023593,SS-023593
3310367,,,2021-04-08T10:31:00,1,Street Litter Container,ESD Complaint/Report,,New,32.7662274,-117.0666284,"4855 College Ave, San Diego, CA 92115, USA",92115,9,38,College Area,,Web,,Overflowing trashcan by bus stop,,
3310368,,,2021-04-08T10:31:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-08T00:00:00,Referred,32.7069735,-117.158995,"675 L St, San Diego, Ca 92101, Usa",,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,Second report,,
3310369,,,2021-04-08T10:31:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.69472,-117.10764,"4021 NEWTON AV, San Diego, CA 92113",92113,9,37,Southeastern San Diego,,Phone,,Missed pick up,,
3310371,3297492,,2021-04-08T10:33:00,1,Graffiti Removal - Code Enforcement,TSW,,In Process,32.75469545,-117.2053148,,,2,14,Midway-Pacific Highway,,Mobile,,Graffiti on vacant restaurant,SS-012986,SS-012986
3310372,,,2021-04-08T10:33:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70384933,-117.1427456,1873 Irving Avenue,,8,37,Southeastern San Diego,,Worker App,,"Car seats , display cabinet,  trash",,
3310374,,,2021-04-08T10:35:00,1,72 Hour Violation,Parking,,New,32.79158,-117.07403,"Decanture Ct, San Diego, CA 92120, USA",92120,7,20,Navajo,,Web,,Vehicle has been cited before and warning removed. Owner of vehicle does not live on street but parks it there and leaves it.,SS-008849,SS-008849
3310375,3309853,,2021-04-08T10:36:00,1,Street Light Out,TSW,,In Process,32.9441942,-117.2267556,,,1,21,Carmel Valley,,Web,,"__Street light bulb is out, the only light on that small street",,
3310376,,,2021-04-08T10:36:00,0,Other,TSW,2021-04-08T00:00:00,Referred,32.95724475,-117.2092669,,,1,21,Carmel Valley,ASHLEY FALLS NP,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Playground protective ground cover torn up,,
3310377,,,2021-04-08T10:36:00,1,Encampment,Neighborhood Policing,,In Process,32.71457167,-117.1573722,827?899 Eighth Ave,92101,3,4,Downtown,,Mobile,,"In today?s episode of why I shouldn?t have to walk through human feces and urine and over and encampment, there are two people sitting on the sidewalk doing drugs that I have to walk around. Please clean this up. In case no one has noticed it?s the same guy every single day",SS-000269,SS-000269
3310378,,,2021-04-08T10:36:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.6944675,-117.1011735,"4345 Newton Avenue, San Diego, CA 92113",92113,9,37,Southeastern San Diego,,Phone,,Missed trash one whole side of street. Requesting pick up.,,
3310379,,,2021-04-08T10:36:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-08T00:00:00,Referred,32.7093752,-117.1595057,"550 J St, San Diego, Ca 92101, Usa",,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3310382,,,2021-04-08T10:37:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.74516872,-117.1282251,3671 Grim Avenue,,3,28,North Park,,Worker App,,Ladder. Night stand,,
3310383,,,2021-04-08T10:38:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.79660114,-117.1946714,4934 Jumano Avenue,,2,6,Clairemont Mesa,,Worker App,,Bulky items Clean SD,,
3310384,,,2021-04-08T10:39:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70374071,-117.1317723,226 South 29th Street,,8,37,Southeastern San Diego,,Worker App,,Trash,,
3310385,,,2021-04-08T10:39:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70341824,-117.1440427,1837 Julian Avenue,,8,37,Southeastern San Diego,,Worker App,,Table top,,
3310387,3306699,,2021-04-08T10:39:00,1,Graffiti Removal,TSW,,In Process,32.75132106,-117.0981004,,,9,56,Mid-City:City Heights,,Mobile,,,SS-022152,SS-022152
3310388,,,2021-04-08T10:39:00,1,Encampment,Neighborhood Policing,,New,32.75361268,-117.1181427,4216 35th Street,92104,9,56,Mid-City:City Heights,,Mobile,,There is 2 guys parked in front of my house smoking what looks like weed inside their car. It's a white Toyota Corolla. I'm concern that they'll drive off impaired and hurt someone.,SS-000869,SS-000869
3310389,,,2021-04-08T10:40:00,1,Graffiti Removal,TSW,,In Process,32.74992227,-117.1027283,,,9,56,Mid-City:City Heights,,Mobile,,,SS-027187,SS-027187
3310390,,,2021-04-08T10:41:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.79888931,-117.1952293,3170 Clairemont Drive,,2,6,Clairemont Mesa,,Worker App,,Metal Clean SD,,
3310392,,,2021-04-08T10:41:00,1,Graffiti Removal,TSW,,In Process,32.75180436,-117.1026604,,,9,56,Mid-City:City Heights,,Mobile,,,,
3310393,,,2021-04-08T10:41:00,0,Graffiti Removal,TSW,2021-04-08T00:00:00,Referred,32.80483269,-117.0374743,,,7,20,Navajo,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Graffiti in men?s rest room,SS-012391,SS-012391
3310394,,,2021-04-08T10:42:00,1,Graffiti Removal,TSW,,In Process,32.75236549,-117.1026486,,,9,56,Mid-City:City Heights,,Mobile,,,,
3310395,3292974,,2021-04-08T10:42:00,1,,Storm Water Code Enforcement,,In Process,32.73834206,-117.1383662,Joe Schloss Way,92101,3,1,Balboa Park,BALBOA PARK,Mobile,,"Continuous overirrigation, wet all the time and takes a long time to dry out",,
3310397,,,2021-04-08T10:43:00,0,Other,TSW,2021-04-08T00:00:00,Referred,32.95884172,-117.2092938,,,1,21,Carmel Valley,,Mobile,This report has been referred to Water Repair (PUD) at wcm_gid@sandiego.gov,Backflow leaking and pressure gauge broken,SS-002931,SS-002931
3310398,,,2021-04-08T10:43:00,1,Dumpster Overflow,ESD Complaint/Report,,In Process,32.75048871,-117.1026961,4037 Van Dyke Ave,,9,56,Mid-City:City Heights,,Mobile,,Translated: Lots of trash thrown out of the container,,
3310399,,,2021-04-08T10:44:00,1,Waste on Private Property,ESD Complaint/Report,,In Process,32.81711,-117.16612,"3966 ARDMORE DR, San Diego, CA 92111",92111,6,6,Clairemont Mesa,,Phone,,Trash and trash bags along sidewalk,,
3310400,,,2021-04-08T10:44:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.79961698,-117.1959086,3214 Clairemont Drive,,2,6,Clairemont Mesa,,Worker App,,Box spring and metal Clean SD,,
3310402,,,2021-04-08T10:44:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.7056835,-117.1228215,"6 33rd Street, San Diego, CA 92102",92102,8,37,Southeastern San Diego,,Phone,,"Missed trash, no tag left by driver.",,
3310403,,,2021-04-08T10:44:00,1,Encampment,Neighborhood Policing,,In Process,32.78343914,-117.2490851,1008 Santa Clara Place,92109,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Homeless encampments and belongings left behind. Blocking diaabled ramp. Scaring our tourists,,
3310405,,40300400019,2021-04-08T10:44:00,1,Palm Frond Cleanup,TSW,,In Process,32.85788671,-117.235013,,,1,99,University,,Web,,"Multiple dead fronds on the palm in this location, near the entrance to the park.  They should be removed to avoid hitting a pedestrian or animal.",TR-RW-0069007,SS-027794
3310406,,,2021-04-08T10:45:00,1,Graffiti Removal,TSW,,In Process,32.75177071,-117.1025638,,,9,56,Mid-City:City Heights,,Mobile,,,,
3310407,,,2021-04-08T10:46:00,0,Graffiti Removal,TSW,2021-04-08T00:00:00,Closed,32.69202167,-117.0939676,,,4,11,Encanto Neighborhoods,,Crew/Self Generated,,Graffiti Reported at 1605 Alpha St,SS-029551,SS-029551
3310408,,,2021-04-08T10:46:00,1,Graffiti Removal,TSW,,In Process,32.75115869,-117.1026348,,,9,56,Mid-City:City Heights,,Mobile,,,SS-022148,SS-022148
3310409,,,2021-04-08T10:47:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.55339237,-117.0465384,159 West San Ysidro Boulevard,92173,8,33,San Ysidro,,Mobile,,This vehicle has been parked in a green 30 min area in front of my business affecting my customers since 9:00 am until right now 10:45 am,SS-030013,SS-030013
3310410,,,2021-04-08T10:48:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.6948775,-117.1097686,"3911 Newton Ave, San Diego, CA 92113, USA",,9,37,Southeastern San Diego,,Web,,My neighbor & my blue recycle container was not collected 4-7-21 yesterday,,
3310411,3275828,,2021-04-08T10:48:00,1,Graffiti Removal,TSW,,In Process,32.75326994,-117.0998958,,,9,56,Mid-City:City Heights,,Mobile,,,SS-020618,SS-020618
3310412,,,2021-04-08T10:48:00,1,Encampment,Neighborhood Policing,,In Process,32.74609458,-117.1589831,3755 Sixth Ave,92103,3,42,Uptown,,Mobile,,Encampment in back alley.Individual threatening resident in our complex and dumpster diving in gated recycling bins,,
3310414,,,2021-04-08T10:50:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.71098656,-117.1628712,106 2nd Avenue,92101,3,4,Downtown,,Mobile,,Illegally parked vehicles,SS-000060,SS-000060
3310415,,,2021-04-08T10:50:00,1,Out Late,ESD Complaint/Report,,In Process,32.68391,-117.0391,"7049 GUNZAN ST, San Diego, CA 92139",92139,4,44,Skyline-Paradise Hills,,Phone,,Trash out late,,
3310416,,,2021-04-08T10:51:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.73885067,-117.1321622,3225 Granada Avenue,,3,28,North Park,,Worker App,,"Chair,  cardboard",,
3310418,,,2021-04-08T10:51:00,1,72 Hour Violation,Parking,,New,32.54951,-117.04508,"302 Sycamore Rd, San Diego, Ca 92173, Usa",92173,8,33,San Ysidro,,Mobile,,Parked for a few weeks,SS-026051,SS-026051
3310419,,,2021-04-08T10:52:00,1,72 Hour Violation,Parking,,New,32.7573,-117.14718,"1714 Meade Ave, San Diego, CA 92116, USA",92116,3,42,Uptown,,Web,,Car has been Patel there front end wrecked and flat tire for almost a month now.,SS-017870,SS-017870
3310420,,,2021-04-08T10:53:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.71103113,-117.1629272,106 2nd Avenue,92101,3,4,Downtown,,Mobile,,Illegally parked vehicles,SS-000060,SS-000060
3310421,,,2021-04-08T10:53:00,1,,Storm Water Code Enforcement,,New,32.6891432,-117.1122867,"3810 ACACIA ST, San Diego, CA 92113, USA",92113,8,37,Southeastern San Diego,,Mobile,,,SS-001639,SS-001639
3310423,,,2021-04-08T10:53:00,1,Encampment,Neighborhood Policing,,In Process,32.78330529,-117.2487348,1008 Santa Clara Pl,92109,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,PB Homeless & their Dogs (my dog was attacked),,
3310424,,40300400083,2021-04-08T10:54:00,1,Sidewalk Repair Issue,TSW,,In Process,32.73031962,-117.1606783,,,3,42,Uptown,,Mobile,,"Bags of rocks left all over the neighborhood ...  they are splitting open and spilling out , this is a walking biking trip hazard that needs immediate removal ... not only unsightly but who ever was in charge of this is dumber than the bag of rocks !!! SERIOUSLY , this is ridiculous PLEASE REMOVE ALL FROM STREET BEFORE SOMEONE TRIPS ON THEM OR GETS HURT",SS-014869-SO1,SS-014869
3310425,,,2021-04-08T10:55:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.71061108,-117.1628309,222 Island Avenue,92101,3,4,Downtown,,Mobile,,Illegally parked vehicles,SS-000060,SS-000060
3310426,,,2021-04-08T10:56:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.71644425,-117.1062521,1031 41st Street,,9,37,Southeastern San Diego,,Worker App,,Trash,,
3310427,,,2021-04-08T10:56:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.74001849,-117.1309401,3345 29th Street,,3,28,North Park,,Worker App,,"Center table,",,
3310428,,,2021-04-08T10:56:00,1,72 Hour Violation,Parking,,New,32.68915,-117.0864,"Unnamed Road, San Diego, Ca 92136, Usa",92136,,,,,Mobile,,Parks for weeks,,
3310430,,40300400074,2021-04-08T10:57:00,1,Street Light Out,TSW,,In Process,32.7487303,-117.1287056,,,3,28,North Park,,Web,,"Cover has swung open and needs to be closed. Possible that tree branches have caused this, so tree trimming would be recommended. the light is located across the street from the address given.",PL-319950,SS-020381-004
3310431,,,2021-04-08T10:57:00,0,Shared Mobility Device,ESD Complaint/Report,2021-04-08T00:00:00,Referred,32.7107522,-117.1640318,"510 1st Ave, San Diego, Ca 92101, Usa",,3,4,Downtown,,Mobile,This report has been referred to Sweep at sd@sweepcrew.com,,,
3310433,,,2021-04-08T10:57:00,1,Out Late,ESD Complaint/Report,,In Process,32.71428,-117.02148,"8710 ASHMORE AV, San Diego, CA 92114",92114,4,44,Skyline-Paradise Hills,,Phone,,,,
3310434,,,2021-04-08T10:57:00,1,72 Hour Violation,Parking,,New,32.54951,-117.04508,"302 Sycamore Rd, San Diego, Ca 92173, Usa",92173,8,33,San Ysidro,,Mobile,,Parked for weeks,SS-026051,SS-026051
3310435,,,2021-04-08T10:58:00,0,Graffiti Removal,TSW,2021-04-08T00:00:00,Referred,32.73569529,-117.1213188,,,3,28,North Park,,Web,This report has been referred to San Diego Unified School District at workrequest@sandi.net,"Graffiti at Joint Use Park, McKinley Elementary. On ramp leading to park entrance. Palm St, between Felton and McKinley Streets.",SS-021074,SS-021074
3310437,,,2021-04-08T10:58:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.71071884,-117.1628444,116 2nd Avenue,92101,3,4,Downtown,,Mobile,,Illegally parked vehicle,SS-000060,SS-000060
3310438,,,2021-04-08T10:58:00,0,Graffiti Removal,TSW,2021-04-08T00:00:00,Closed,32.69100798,-117.0941004,,,4,11,Encanto Neighborhoods,,Crew/Self Generated,,Graffiti Reported at 1603 Beta St,SS-029551,SS-029551
3310439,,,2021-04-08T10:59:00,0,Street Litter Container,ESD Complaint/Report,2021-04-08T00:00:00,Referred,32.70844343,-117.1619374,300?352 Third Ave,92101,3,4,Downtown,,Mobile,This report has been referred to Downtown Clean & Safe at info@improvedtsd.org,Trash,SS-000099,SS-000099
3310440,3300172,,2021-04-08T10:59:00,1,Street Light Out,TSW,,In Process,32.76639281,-117.0541531,,,9,57,Mid-City:Eastern Area,,Phone,,Street light is out.,PL-306236,SS-001488-001
3310441,,,2021-04-08T11:00:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.5928718,-117.0845011,2295 Manya Street,,8,25,Otay Mesa-Nestor,,Worker App,,"Trash, cardboard",,
3310442,,,2021-04-08T11:00:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.7031798,-117.1144567,"321 S 37th St, San Diego, CA 92113, USA",,9,37,Southeastern San Diego,,Web,,You guys actually missed out whole entire block. Everyone trash is still out on our side of South 37 th street.,,
3310443,,40300399969,2021-04-08T11:00:00,1,Pothole,TSW,,In Process,32.74921787,-117.2212027,,,2,30,Peninsula,,Mobile,,Potholes,SS-015246-PV1,SS-015246-PV1
3310444,,,2021-04-08T11:00:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.73979119,-117.1319996,3337 Granada Avenue,,3,28,North Park,,Worker App,,BBQ,,
3310445,,,2021-04-08T11:00:00,1,Waste on Private Property,ESD Complaint/Report,,In Process,32.79995827,-117.2386446,"1701 Garnet Ave, San Diego, CA 92109",92109,2,27,Pacific Beach,,Mobile,,Illegal dumping at vacant business,,
3310446,,,2021-04-08T11:01:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.7934669,-117.2453588,1257 Oliver Ave Pacific Beach,,2,27,Pacific Beach,,Mobile,,missed trash,,
3310447,,,2021-04-08T11:01:00,1,Encampment,Neighborhood Policing,,In Process,32.79654078,-117.251346,1016 Hornblend St,92109,2,27,Pacific Beach,,Mobile,,"Encampment - 1016 Hornblend. I?ve checked my reports and I have filed a report on this encampment, with the same people at least 50 times in the last few months. Something needs to be done. This is unacceptable. This group openly deals drugs, encroaches on the sidewalk/right of way, leaves behind garbage; they deficate and urinate in the bushes and it runs into the side walk. They intimidate residents who can?t even walk to the corner store without being verbally harassed or having to witness people strung out on drugs. John Reeves kind of leads that group and he is known (has been seen) with knives, etc. I?m pretty certain he is somehow involved in the fentanyl ODs that happened on this very street a few months ago. They get away with this stuff, yet rent and mortgage paying tenants are still being harassed by the parking police, and police pull people over for ?loud exhaust?. Thr city needs to allocate its resources to where they really matter. Get this poor excuse for a human off of our streets.",SS-013762,SS-013762
3310448,,,2021-04-08T11:02:00,1,72 Hour Violation,Parking,,New,32.79277,-117.11891,"2468 Larrabee Pl, San Diego, CA 92123, USA",92123,7,35,Serra Mesa,,Web,,"A white enclosed trailer with dual axles, with no license plate, has been parked on the street since 3/31/2021 or 4/1/2021 and has not been moved. The owner is Steve of Supreme Handyman Services.",SS-016092,SS-016092
3310449,2560180,,2021-04-08T11:02:00,1,Vegetation Encroachment,TSW ROW,,In Process,32.80050556,-117.2334943,1974 Hornblend St,92109,2,27,Pacific Beach,,Mobile,,"Plant life growing along sidewalk is dangerous to children and pets. These spikes can get in eyes, ears and paw pads of pets and feet of people walking by and cause significant damage. These plants will get knee high and encroach on sidewalk",SS-013753,SS-013753
3310451,,,2021-04-08T11:04:00,1,Illegal Dumping,ESD Complaint/Report,,In Process,32.7372485,-117.1037015,"2931 Dahlia St, San Diego, CA 92105",92105,9,56,Mid-City:City Heights,,Phone,,Abandoned gray sedan vehicle left and stripped in alley behind 2931 Dahlia St,,
3310452,,,2021-04-08T11:04:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.7019269,-117.1422115,1958 Kearney Avenue,,8,37,Southeastern San Diego,,Worker App,,Table,,
3310453,,,2021-04-08T11:04:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Referred,32.75470379,-117.1414737,4234 Mississippi St,92104,3,28,North Park,,Mobile,This report has been referred to TSW Sanitation (Human Excrement) at cityofsandiegoer@cleanharbors.com,Exposed needle and human feces,SS-018653,
3310454,,,2021-04-08T11:04:00,0,Graffiti Removal,TSW,2021-04-08T00:00:00,Closed,32.69162811,-117.093898,,,4,11,Encanto Neighborhoods,,Crew/Self Generated,,Graffiti Reported at 1604 Alpha St,SS-029551,SS-029551
3310455,,,2021-04-08T11:05:00,1,Missed Collection,ESD Complaint/Report,,In Process,32.7076471,-117.1331047,"2834 L Street, San Diego, CA 92102",92102,8,37,Southeastern San Diego,,Phone,,"Missed trash in alley, no tag left by driver. Disable resident requesting pick up. According to him there are no violations.",,
3310456,3310447,,2021-04-08T11:06:00,1,Encampment,Neighborhood Policing,,In Process,32.79657099,-117.2514877,1016 Hornblend Street,92109,2,27,Pacific Beach,,Mobile,,Encampment blocking sidewalk,SS-013762,SS-013762
3310458,,,2021-04-08T11:07:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70187725,-117.1419902,1955 Julian Avenue,,8,37,Southeastern San Diego,,Worker App,,Pallet,,
3310459,,40300400054,2021-04-08T11:07:00,1,Engineering - Marking Evaluation,Traffic Engineering,,In Process,32.83832256,-117.2488979,6805 La Jolla Scenic Dr S,92037,1,10,La Jolla,,Web,,The intersection at Via Casa Alta and La Jolla Scenic Drive South is a very dangerous intersection that needs at least a crosswalk to get from one sidewalk to the one across the street.  The Via Casa Alta sidewalk ends at the intersection.  The traffic is heavy and visibility is poor.  I and my dog came very close to being hit this am trying to get across.  Many folks use this crossing to access Mt. Soledad park.  There is no other.,SS-015589,SS-015589
3310461,,40300400060,2021-04-08T11:08:00,1,Traffic Signal Light Out,TSW,,In Process,32.94508,-117.220778,,,1,21,Carmel Valley,,Web,,"The Cross walk, pedestrian crossing, hand signal to safely walk across Carmel Mission Road (driveway to the Bay Club which gets a lot of auto traffic), has had the hand signal in ""red"" for pedestrian crossing since about late November (previously reported but the work was not done and the job was reported closed).",SG-200674,SX-001647-003
3310462,,,2021-04-08T11:08:00,1,Encampment,Neighborhood Policing,,In Process,32.79556766,-117.2515886,Grand Av & Cass St,92109,2,27,Pacific Beach,,Mobile,,Homeless camp tresspassing on a vacant business,SS-012501,SS-012501
3310463,,,2021-04-08T11:09:00,1,Illegal Dumping,ESD Complaint/Report,,In Process,32.69509565,-117.1295089,2994 Newton Avenue,,8,37,Southeastern San Diego,,Mobile,,Basket with oil and Trash,,
3310464,,,2021-04-08T11:09:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.75091,-117.16286,"4050 Third Ave, San Diego, CA 92103, USA",92103,3,42,Uptown,,Web,,Gold Ford Crown Victoria parked illegally on Third Ave. Has been parked here for a while and there is a shortage of parking for permit holders.,SS-000066,SS-000066
3310465,,,2021-04-08T11:09:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70111041,-117.1411131,2026 Kearney Avenue,,8,37,Southeastern San Diego,,Worker App,,Recliner,,
3310466,,,2021-04-08T11:10:00,0,Street Flooded,TSW,2021-04-08T00:00:00,Referred,32.75599275,-117.1936036,,,3,24,Old Town San Diego,PRESIDIO PARK,Mobile,This report has been referred to Water Repair (PUD) at wcm_gid@sandiego.gov,Leaking water through pavement for at least one week,SS-022356,SS-022356
3310467,,,2021-04-08T11:10:00,1,Encampment,Neighborhood Policing,,In Process,32.72059159,-117.1655829,1455 Union St,92101,3,4,Downtown,,Mobile,,Encampment for the past several nights,SS-027101,SS-027101
3310469,,,2021-04-08T11:11:00,0,Tree/Limb Fallen/Hanging,TSW,2021-04-08T00:00:00,Referred,32.72420622,-117.1340277,,,3,1,Balboa Park,BALBOA PARK,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,Tree clean up,TR-RW-0174170,SS-008748
3310471,,,2021-04-08T11:12:00,1,Encampment,Neighborhood Policing,,In Process,32.75400885,-117.0543413,4220 Aragon Drive,92115,4,57,Mid-City:Eastern Area,,Mobile,,Wheel chair guy that lives on the street in front of 4240 Aragon Dr. just dedicated in the street and threw the reg rag he wiped himself with down the storm drain. This is so disgusting and nothing is being done.,SS-002595,SS-002595
3310472,,,2021-04-08T11:13:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.70070611,-117.1403349,2075 Julian Avenue,,8,37,Southeastern San Diego,,Worker App,,2 chairs,,
3310473,,,2021-04-08T11:13:00,1,72 Hour Violation,Parking,,New,32.94028,-117.21313,"11600 Clews Ranch Rd, San Diego, Ca 92130, Usa",92130,1,21,Carmel Valley,CARMEL VALLEY CVREP,Mobile,,,SS-024850,SS-024850
3310474,,,2021-04-08T11:13:00,0,Other,TSW,2021-04-08T00:00:00,Referred,32.78352221,-117.1489283,,,7,19,Mission Valley,,Mobile,This report has been referred to Police CRO ? Eastern at sdpdeastern@pd.sandiego.gov,"Suspicious vehicle circling neighborhood, stopping and shining lights into garages/homes",,
3310477,,,2021-04-08T11:15:00,1,Illegal Dumping,ESD Complaint/Report,,In Process,32.7922328,-117.1190988,"2468 Larrabee Pl, San Diego, CA 92123, USA",,7,35,Serra Mesa,,Web,,"During the time period of 3/26/2021 - 4/3/2021, Steve of Supreme Handyman Services, has dumped diesel fuel on the asphalt of the cul de sac and has not done any remediation on the spills.  As you know, when diesel fuel sits on asphalt, it slowly eats it away and makes it soft and sticky like stepping on gum and having it stuck to your shoe.",,
3310478,,40300400024,2021-04-08T11:16:00,1,Evaluate Tree for Removal/Root Prune,TSW,,In Process,32.5757003,-117.0740528,,,8,25,Otay Mesa-Nestor,,Web,,Tree on city property has roots that are overgrown and have crushed and blocked pipes to residents home. Resident has not been able to use her washing machine for over 18 months due to the overgrown tree. Resident requests that tree be removed to prevent anymore damage to her property.,TR-RW-0188396,SS-008836
3310480,,,2021-04-08T11:17:00,0,Parking Zone Violation,Parking,2021-04-08T00:00:00,Closed,32.94899667,-117.1284555,9248 Pipilo St,92129,6,29,Rancho Penasquitos,,Mobile,,"Illegally parked unpowered trailer. At 9248 Pipilo Street 92129, Rancho Penasquitos (cross street: Adolphia)",SS-030289,SS-030289
3310481,,,2021-04-08T11:18:00,0,Illegal Dumping,ESD Complaint/Report,2021-04-08T00:00:00,Closed,32.73939778,-117.1077132,3203 Central Avenue,,9,56,Mid-City:City Heights,,Worker App,,Doors wood,,
